Date,Name of State,Susceptible,Total predicted cases,Death Rate (Predicted),Recovery Rate (Predicted),Population Share,Action,Normalized Action,Reward
08-09-2020,Assam,30724892,379028,1.03000306,45.57077577,15.9754566,0,0,30706992
08-09-2020,Delhi,15870828,730991,1.029971641,46.49154367,8.59445833,0,0,15851928
08-09-2020,Jharkhand,32735625,199769,1.029689291,46.00263304,16.8880236,0.008879,77.93229057,32419600.54
08-09-2020,Maharashtra,103115337,7197710,1.030091515,43.50134973,57.5291825,0,0,103091737
08-09-2020,Nagaland,1924029,42179,1.028948055,43.49794922,1.01287901,0.002514,22.06770943,1900145.783
08-09-2020,Assam,30724892,379028,1.03000306,45.57077577,15.9754566,5,8.333333333,206898.7156
08-09-2020,Delhi,15870828,730991,1.029971641,46.49154367,8.59445833,17,28.33333333,0.656189567
08-09-2020,Jharkhand,32735625,199769,1.029689291,46.00263304,16.8880236,15,25,10.00521602
08-09-2020,Maharashtra,103115337,7197710,1.030091515,43.50134973,57.5291825,18,30,1.570057652
08-09-2020,Nagaland,1924029,42179,1.028948055,43.49794922,1.01287901,5,8.333333333,12831.94167
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30696135
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15819196
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32522401.79
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101476461.2
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1917188.997
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30696135
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15819196
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32522401.79
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101476460.3
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1917188.997
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,7,16.27906977,27990.6136
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,19,44.18604651,0.08862109
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0,0,32720726
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,15,34.88372093,31.36498505
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,2,4.651162791,259884.4797
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,1,2.43902439,11292182.69
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,8,19.51219512,5305.843312
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,17,41.46341463,1.354547299
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0,0,102532681
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,15,36.58536585,0.586965678
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30695335
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15816496
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32520712.09
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101474974.7
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1915491.929
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30695335
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15816496
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32520712.09
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101474973.7
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1915491.929
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,11,24.44444444,512.645929
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,8,17.77777778,5305.574942
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0,0,32719026
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,16,35.55555556,11.53835289
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,10,22.22222222,87.0680307
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30694235
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15815696
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32520712.09
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101473389.3
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1914493.653
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30694235
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15815696
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32520712.09
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101473388.3
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1914493.653
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,11,20.75471698,512.6275571
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,11,20.75471698,264.1306505
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,2,3.773584906,4428011.584
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,12,22.64150943,629.9653368
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,17,32.0754717,0.079325388
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,12,23.07692308,188.5777662
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,4,7.692307692,289647.1033
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,2,3.846153846,4427984.517
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,19,36.53846154,0.574443384
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,15,28.84615385,0.585680889
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30691935
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15814196
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32520314.52
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101470319.3
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1911299.172
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30691935
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15814196
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32520314.52
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101470318.3
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1911299.172
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30691935
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15814196
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32520314.52
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101470317.3
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1911299.172
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30691935
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15814196
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32520314.52
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101470316.3
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1911299.172
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30691935
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15814196
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32520314.52
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101470315.3
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1911299.172
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,6,10.90909091,76076.21344
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,13,23.63636364,35.74235384
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,7,12.72727273,29834.88667
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,19,34.54545455,0.574432711
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,10,18.18181818,86.87735099
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,13,22.03389831,69.36958861
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,13,22.03389831,35.73941541
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,18,30.50847458,0.498265936
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,14,23.72881356,85.25220918
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,1,1.694915254,703937.6786
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30690035
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15811596
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32517829.67
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101467048.4
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1910201.069
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,2,5.128205128,4153417.512
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,19,48.71794872,0.088578508
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,9,23.07692308,4037.379631
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,2,5.128205128,13875178.32
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,7,17.94871795,1744.248736
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,8,17.39130435,10295.02433
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,12,26.08695652,97.13075641
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,13,28.26086957,73.94424896
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,1,2.173913043,37716608.31
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,12,26.08695652,11.74528248
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30689035
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15808496
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32515643.01
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101466750.5
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1908304.345
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30689035
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15808496
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32515643.01
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101466749.5
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1908304.345
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30689035
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15808496
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32515643.01
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101466748.5
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1908304.345
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,11,23.91304348,512.5407082
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,4,8.695652174,289535.3779
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,5,10.86956522,220421.3305
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,17,36.95652174,4.244374603
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,9,19.56521739,235.7992361
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30687935
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15808096
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32515146.04
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101465065
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1907405.897
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30687935
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15808096
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32515146.04
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101465064
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1907405.897
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,14,37.83783784,25.51673514
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,18,48.64864865,0.240729568
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0,0,32713426
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,1,2.702702703,37715944.29
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,4,10.81081081,34988.38328
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,6,14.63414634,76062.82817
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,4,9.756097561,289495.0834
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,17,41.46341463,1.354245083
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,1,2.43902439,37715907.5
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,13,31.70731707,4.314971098
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,18,54.54545455,0.467318755
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15805896
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,14,42.42424242,27.19957548
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,1,3.03030303,37715870.71
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0,0,1909001
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30684135
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15805896
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32512064.83
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101464766.1
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1905708.829
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30684135
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15805896
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32512064.83
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101464765.2
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1905708.829
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30684135
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15805896
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32512064.83
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101464764.2
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1905708.829
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,9,14.28571429,3786.61202
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,16,25.3968254,1.778539212
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,19,30.15873016,0.183258653
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,8,12.6984127,34392.15294
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,11,17.46031746,31.86519164
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30683235
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15804296
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32510176.34
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101463971.4
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1904610.726
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30683235
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15804296
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32510176.34
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101463970.4
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1904610.726
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,0,0,30683235
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,0,0,15804296
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,0.00607956,33.45019741,32510176.34
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0.01036936,57.05300039,101463969.5
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,0.00172604,9.496802194,1904610.726
09-09-2020,Assam,30696135,401776,1.029927124,45.58410657,15.9754566,19,48.71794872,0.171901274
09-09-2020,Delhi,15819196,772619,1.030003145,46.53820318,8.59445833,7,17.94871795,14411.01418
09-09-2020,Jharkhand,32720726,211575,1.029894836,46.00921659,16.8880236,1,2.564102564,12032720.69
09-09-2020,Maharashtra,102534183,7657858,1.030092227,43.57495268,57.5291825,0,0,102521560
09-09-2020,Nagaland,1920501,44926,1.028357744,43.52490763,1.01287901,12,30.76923077,11.71517584
